coduf,data,obitosNovos,totalVacinacoes,pessoasVacinadas,novasVacinacoes
JEY,2020-07-31,0,0,0,0
JEY,2020-08-01,0,0,0,0
JEY,2020-08-02,0,0,0,0
JEY,2020-08-03,0,0,0,0
JEY,2020-08-04,0,0,0,0
JEY,2020-08-05,0,0,0,0
JEY,2020-08-06,0,0,0,0
JEY,2020-08-07,0,0,0,0
JEY,2020-08-08,0,0,0,0
JEY,2020-08-09,0,0,0,0
JEY,2020-08-10,0,0,0,0
JEY,2020-08-11,0,0,0,0
JEY,2020-08-12,0,0,0,0
JEY,2020-08-13,0,0,0,0
JEY,2020-08-14,0,0,0,0
JEY,2020-08-15,0,0,0,0
JEY,2020-08-16,0,0,0,0
JEY,2020-08-17,0,0,0,0
JEY,2020-08-18,1,0,0,0
JEY,2020-08-19,0,0,0,0
JEY,2020-08-20,0,0,0,0
JEY,2020-08-21,0,0,0,0
JEY,2020-08-22,0,0,0,0
JEY,2020-08-23,0,0,0,0
JEY,2020-08-24,0,0,0,0
JEY,2020-08-25,0,0,0,0
JEY,2020-08-26,0,0,0,0
JEY,2020-08-27,0,0,0,0
JEY,2020-08-28,0,0,0,0
JEY,2020-08-29,0,0,0,0
JEY,2020-08-30,0,0,0,0
JEY,2020-08-31,0,0,0,0
JEY,2020-09-01,0,0,0,0
JEY,2020-09-02,0,0,0,0
JEY,2020-09-03,0,0,0,0
JEY,2020-09-04,0,0,0,0
JEY,2020-09-05,0,0,0,0
JEY,2020-09-06,0,0,0,0
JEY,2020-09-07,0,0,0,0
JEY,2020-09-08,0,0,0,0
JEY,2020-09-09,0,0,0,0
JEY,2020-09-10,0,0,0,0
JEY,2020-09-11,0,0,0,0
JEY,2020-09-12,0,0,0,0
JEY,2020-09-13,0,0,0,0
JEY,2020-09-14,0,0,0,0
JEY,2020-09-15,0,0,0,0
JEY,2020-09-16,0,0,0,0
JEY,2020-09-17,0,0,0,0
JEY,2020-09-18,0,0,0,0
JEY,2020-09-19,0,0,0,0
JEY,2020-09-20,0,0,0,0
JEY,2020-09-21,0,0,0,0
JEY,2020-09-22,0,0,0,0
JEY,2020-09-23,0,0,0,0
JEY,2020-09-24,0,0,0,0
JEY,2020-09-25,0,0,0,0
JEY,2020-09-26,0,0,0,0
JEY,2020-09-27,0,0,0,0
JEY,2020-09-28,0,0,0,0
JEY,2020-09-29,0,0,0,0
JEY,2020-09-30,0,0,0,0
JEY,2020-10-01,0,0,0,0
JEY,2020-10-02,0,0,0,0
JEY,2020-10-03,0,0,0,0
JEY,2020-10-04,0,0,0,0
JEY,2020-10-05,0,0,0,0
JEY,2020-10-06,0,0,0,0
JEY,2020-10-07,0,0,0,0
JEY,2020-10-08,0,0,0,0
JEY,2020-10-09,0,0,0,0
JEY,2020-10-10,0,0,0,0
JEY,2020-10-11,0,0,0,0
JEY,2020-10-12,0,0,0,0
JEY,2020-10-13,0,0,0,0
JEY,2020-10-14,0,0,0,0
JEY,2020-10-15,0,0,0,0
JEY,2020-10-16,0,0,0,0
JEY,2020-10-17,0,0,0,0
JEY,2020-10-18,0,0,0,0
JEY,2020-10-19,0,0,0,0
JEY,2020-10-20,0,0,0,0
JEY,2020-10-21,0,0,0,0
JEY,2020-10-22,0,0,0,0
JEY,2020-10-23,0,0,0,0
JEY,2020-10-24,0,0,0,0
JEY,2020-10-25,0,0,0,0
JEY,2020-10-26,0,0,0,0
JEY,2020-10-27,0,0,0,0
JEY,2020-10-28,0,0,0,0
JEY,2020-10-29,0,0,0,0
JEY,2020-10-30,0,0,0,0
JEY,2020-10-31,0,0,0,0
JEY,2020-11-01,0,0,0,0
JEY,2020-11-02,0,0,0,0
JEY,2020-11-03,0,0,0,0
JEY,2020-11-04,0,0,0,0
JEY,2020-11-05,0,0,0,0
JEY,2020-11-06,0,0,0,0
JEY,2020-11-07,0,0,0,0
JEY,2020-11-08,0,0,0,0
JEY,2020-11-09,0,0,0,0
JEY,2020-11-10,0,0,0,0
JEY,2020-11-11,0,0,0,0
JEY,2020-11-12,0,0,0,0
JEY,2020-11-13,0,0,0,0
JEY,2020-11-14,0,0,0,0
JEY,2020-11-15,0,0,0,0
JEY,2020-11-16,0,0,0,0
JEY,2020-11-17,0,0,0,0
JEY,2020-11-18,0,0,0,0
JEY,2020-11-19,0,0,0,0
JEY,2020-11-20,0,0,0,0
JEY,2020-11-21,0,0,0,0
JEY,2020-11-22,0,0,0,0
JEY,2020-11-23,0,0,0,0
JEY,2020-11-24,0,0,0,0
JEY,2020-11-25,0,0,0,0
JEY,2020-11-26,0,0,0,0
JEY,2020-11-27,0,0,0,0
JEY,2020-11-28,0,0,0,0
JEY,2020-11-29,0,0,0,0
JEY,2020-11-30,0,0,0,0
JEY,2020-12-01,0,0,0,0
JEY,2020-12-02,0,0,0,0
JEY,2020-12-03,0,0,0,0
JEY,2020-12-04,0,0,0,0
JEY,2020-12-05,0,0,0,0
JEY,2020-12-06,0,0,0,0
JEY,2020-12-07,0,0,0,0
JOR,2020-03-14,0,0,0,0
JOR,2020-03-15,0,0,0,0
JOR,2020-03-16,0,0,0,0
JOR,2020-03-17,0,0,0,0
JOR,2020-03-18,0,0,0,0
JOR,2020-03-19,0,0,0,0
JOR,2020-03-20,0,0,0,0
JOR,2020-03-21,0,0,0,0
JOR,2020-03-22,0,0,0,0
JOR,2020-03-23,0,0,0,0
JOR,2020-03-24,0,0,0,0
JOR,2020-03-25,0,0,0,0
JOR,2020-03-26,0,0,0,0
JOR,2020-03-27,0,0,0,0
JOR,2020-03-28,0,0,0,0
JOR,2020-03-29,1,0,0,0
JOR,2020-03-30,2,0,0,0
JOR,2020-03-31,2,0,0,0
JOR,2020-04-01,0,0,0,0
JOR,2020-04-02,0,0,0,0
JOR,2020-04-03,0,0,0,0
JOR,2020-04-04,0,0,0,0
JOR,2020-04-05,0,0,0,0
JOR,2020-04-06,0,0,0,0
JOR,2020-04-07,1,0,0,0
JOR,2020-04-08,0,0,0,0
JOR,2020-04-09,0,0,0,0
JOR,2020-04-10,1,0,0,0
JOR,2020-04-11,0,0,0,0
JOR,2020-04-12,0,0,0,0
JOR,2020-04-13,0,0,0,0
JOR,2020-04-14,0,0,0,0
JOR,2020-04-15,0,0,0,0
JOR,2020-04-16,0,0,0,0
JOR,2020-04-17,0,0,0,0
JOR,2020-04-18,0,0,0,0
JOR,2020-04-19,0,0,0,0
JOR,2020-04-20,0,0,0,0
JOR,2020-04-21,0,0,0,0
JOR,2020-04-22,0,0,0,0
JOR,2020-04-23,0,0,0,0
JOR,2020-04-24,0,0,0,0
JOR,2020-04-25,0,0,0,0
JOR,2020-04-26,0,0,0,0
JOR,2020-04-27,0,0,0,0
JOR,2020-04-28,0,0,0,0
JOR,2020-04-29,1,0,0,0
JOR,2020-04-30,0,0,0,0
JOR,2020-05-01,0,0,0,0
JOR,2020-05-02,0,0,0,0
JOR,2020-05-03,1,0,0,0
JOR,2020-05-04,0,0,0,0
JOR,2020-05-05,0,0,0,0
JOR,2020-05-06,0,0,0,0
JOR,2020-05-07,0,0,0,0
JOR,2020-05-08,0,0,0,0
JOR,2020-05-09,0,0,0,0
JOR,2020-05-10,0,0,0,0
JOR,2020-05-11,0,0,0,0
JOR,2020-05-12,0,0,0,0
JOR,2020-05-13,0,0,0,0
JOR,2020-05-14,0,0,0,0
JOR,2020-05-15,0,0,0,0
JOR,2020-05-16,0,0,0,0
JOR,2020-05-17,0,0,0,0
JOR,2020-05-18,0,0,0,0
JOR,2020-05-19,0,0,0,0
JOR,2020-05-20,0,0,0,0
JOR,2020-05-21,0,0,0,0
JOR,2020-05-22,0,0,0,0
JOR,2020-05-23,0,0,0,0
JOR,2020-05-24,0,0,0,0
JOR,2020-05-25,0,0,0,0
JOR,2020-05-26,0,0,0,0
JOR,2020-05-27,0,0,0,0
JOR,2020-05-28,0,0,0,0
JOR,2020-05-29,0,0,0,0
JOR,2020-05-30,0,0,0,0
JOR,2020-05-31,0,0,0,0
JOR,2020-06-01,0,0,0,0
JOR,2020-06-02,0,0,0,0
JOR,2020-06-03,0,0,0,0
JOR,2020-06-04,0,0,0,0
JOR,2020-06-05,0,0,0,0
JOR,2020-06-06,0,0,0,0
JOR,2020-06-07,0,0,0,0
JOR,2020-06-08,0,0,0,0
JOR,2020-06-09,0,0,0,0
JOR,2020-06-10,0,0,0,0
JOR,2020-06-11,0,0,0,0
JOR,2020-06-12,0,0,0,0
JOR,2020-06-13,0,0,0,0
JOR,2020-06-14,0,0,0,0
JOR,2020-06-15,0,0,0,0
JOR,2020-06-16,0,0,0,0
JOR,2020-06-17,0,0,0,0
JOR,2020-06-18,0,0,0,0
JOR,2020-06-19,0,0,0,0
JOR,2020-06-20,0,0,0,0
JOR,2020-06-21,0,0,0,0
JOR,2020-06-22,0,0,0,0
JOR,2020-06-23,0,0,0,0
JOR,2020-06-24,0,0,0,0
JOR,2020-06-25,0,0,0,0
JOR,2020-06-26,0,0,0,0
JOR,2020-06-27,0,0,0,0
JOR,2020-06-28,0,0,0,0
JOR,2020-06-29,0,0,0,0
JOR,2020-06-30,0,0,0,0
JOR,2020-07-01,0,0,0,0
JOR,2020-07-02,0,0,0,0
JOR,2020-07-03,0,0,0,0
JOR,2020-07-04,1,0,0,0
JOR,2020-07-05,0,0,0,0
JOR,2020-07-06,0,0,0,0
JOR,2020-07-07,0,0,0,0
JOR,2020-07-08,0,0,0,0
JOR,2020-07-09,0,0,0,0
JOR,2020-07-10,0,0,0,0
JOR,2020-07-11,0,0,0,0
JOR,2020-07-12,0,0,0,0
JOR,2020-07-13,0,0,0,0
JOR,2020-07-14,0,0,0,0
JOR,2020-07-15,0,0,0,0
JOR,2020-07-16,0,0,0,0
JOR,2020-07-17,0,0,0,0
JOR,2020-07-18,0,0,0,0
JOR,2020-07-19,1,0,0,0
JOR,2020-07-20,0,0,0,0
JOR,2020-07-21,0,0,0,0
JOR,2020-07-22,0,0,0,0
JOR,2020-07-23,0,0,0,0
JOR,2020-07-24,0,0,0,0
JOR,2020-07-25,0,0,0,0
JOR,2020-07-26,0,0,0,0
JOR,2020-07-27,0,0,0,0
JOR,2020-07-28,0,0,0,0
JOR,2020-07-29,0,0,0,0
JOR,2020-07-30,0,0,0,0
JOR,2020-07-31,0,0,0,0
JOR,2020-08-01,0,0,0,0
JOR,2020-08-02,0,0,0,0
JOR,2020-08-03,0,0,0,0
JOR,2020-08-04,0,0,0,0
JOR,2020-08-05,0,0,0,0
JOR,2020-08-06,0,0,0,0
JOR,2020-08-07,0,0,0,0
JOR,2020-08-08,0,0,0,0
JOR,2020-08-09,0,0,0,0
JOR,2020-08-10,0,0,0,0
JOR,2020-08-11,0,0,0,0
JOR,2020-08-12,0,0,0,0
JOR,2020-08-13,0,0,0,0
JOR,2020-08-14,0,0,0,0
JOR,2020-08-15,0,0,0,0
JOR,2020-08-16,0,0,0,0
JOR,2020-08-17,0,0,0,0
JOR,2020-08-18,0,0,0,0
JOR,2020-08-19,0,0,0,0
JOR,2020-08-20,0,0,0,0
JOR,2020-08-21,0,0,0,0
JOR,2020-08-22,0,0,0,0
JOR,2020-08-23,0,0,0,0
JOR,2020-08-24,1,0,0,0
JOR,2020-08-25,2,0,0,0
JOR,2020-08-26,0,0,0,0
JOR,2020-08-27,1,0,0,0
JOR,2020-08-28,0,0,0,0
JOR,2020-08-29,0,0,0,0
JOR,2020-08-30,0,0,0,0
JOR,2020-08-31,0,0,0,0
JOR,2020-09-01,0,0,0,0
JOR,2020-09-02,0,0,0,0
JOR,2020-09-03,0,0,0,0
JOR,2020-09-04,1,0,0,0
JOR,2020-09-05,0,0,0,0
JOR,2020-09-06,0,0,0,0
JOR,2020-09-07,0,0,0,0
JOR,2020-09-08,1,0,0,0
JOR,2020-09-09,2,0,0,0
JOR,2020-09-10,0,0,0,0
JOR,2020-09-11,1,0,0,0
JOR,2020-09-12,1,0,0,0
JOR,2020-09-13,1,0,0,0
JOR,2020-09-14,2,0,0,0
JOR,2020-09-15,2,0,0,0
JOR,2020-09-16,0,0,0,0
JOR,2020-09-17,0,0,0,0
JOR,2020-09-18,0,0,0,0
JOR,2020-09-19,3,0,0,0
JOR,2020-09-20,1,0,0,0
JOR,2020-09-21,0,0,0,0
JOR,2020-09-22,2,0,0,0
JOR,2020-09-23,1,0,0,0
JOR,2020-09-24,2,0,0,0
JOR,2020-09-25,1,0,0,0
JOR,2020-09-26,3,0,0,0
JOR,2020-09-27,4,0,0,0
JOR,2020-09-28,2,0,0,0
JOR,2020-09-29,6,0,0,0
JOR,2020-09-30,6,0,0,0
JOR,2020-10-01,4,0,0,0
JOR,2020-10-02,8,0,0,0
JOR,2020-10-03,10,0,0,0
JOR,2020-10-04,9,0,0,0
JOR,2020-10-05,13,0,0,0
JOR,2020-10-06,9,0,0,0
JOR,2020-10-07,12,0,0,0
JOR,2020-10-08,9,0,0,0
JOR,2020-10-09,13,0,0,0
JOR,2020-10-10,22,0,0,0
JOR,2020-10-11,15,0,0,0
JOR,2020-10-12,10,0,0,0
JOR,2020-10-13,16,0,0,0
JOR,2020-10-14,18,0,0,0
JOR,2020-10-15,32,0,0,0
JOR,2020-10-16,25,0,0,0
JOR,2020-10-17,28,0,0,0
JOR,2020-10-18,20,0,0,0
JOR,2020-10-19,15,0,0,0
JOR,2020-10-20,35,0,0,0
JOR,2020-10-21,34,0,0,0
JOR,2020-10-22,29,0,0,0
JOR,2020-10-23,38,0,0,0
JOR,2020-10-24,27,0,0,0
JOR,2020-10-25,32,0,0,0
JOR,2020-10-26,39,0,0,0
JOR,2020-10-27,45,0,0,0
JOR,2020-10-28,44,0,0,0
JOR,2020-10-29,32,0,0,0
JOR,2020-10-30,40,0,0,0
JOR,2020-10-31,32,0,0,0
JOR,2020-11-01,57,0,0,0
JOR,2020-11-02,37,0,0,0
JOR,2020-11-03,47,0,0,0
JOR,2020-11-04,54,0,0,0
JOR,2020-11-05,62,0,0,0
JOR,2020-11-06,40,0,0,0
JOR,2020-11-07,67,0,0,0
JOR,2020-11-08,45,0,0,0
JOR,2020-11-09,52,0,0,0
JOR,2020-11-10,62,0,0,0
JOR,2020-11-11,91,0,0,0
JOR,2020-11-12,81,0,0,0
JOR,2020-11-13,80,0,0,0
JOR,2020-11-14,71,0,0,0
JOR,2020-11-15,86,0,0,0
JOR,2020-11-16,68,0,0,0
JOR,2020-11-17,71,0,0,0
JOR,2020-11-18,66,0,0,0
JOR,2020-11-19,60,0,0,0
JOR,2020-11-20,84,0,0,0
JOR,2020-11-21,63,0,0,0
JOR,2020-11-22,56,0,0,0
JOR,2020-11-23,64,0,0,0
JOR,2020-11-24,66,0,0,0
JOR,2020-11-25,78,0,0,0
JOR,2020-11-26,62,0,0,0
JOR,2020-11-27,67,0,0,0
JOR,2020-11-28,61,0,0,0
JOR,2020-11-29,56,0,0,0
JOR,2020-11-30,68,0,0,0
JOR,2020-12-01,57,0,0,0
JOR,2020-12-02,51,0,0,0
JOR,2020-12-03,52,0,0,0
JOR,2020-12-04,55,0,0,0
JOR,2020-12-05,51,0,0,0
JOR,2020-12-06,50,0,0,0
JOR,2020-12-07,46,0,0,0
KAZ,2020-03-14,0,0,0,0
KAZ,2020-03-15,0,0,0,0
KAZ,2020-03-16,0,0,0,0
KAZ,2020-03-17,0,0,0,0
KAZ,2020-03-18,0,0,0,0
KAZ,2020-03-19,0,0,0,0
KAZ,2020-03-20,0,0,0,0
KAZ,2020-03-21,0,0,0,0
KAZ,2020-03-22,0,0,0,0
KAZ,2020-03-23,0,0,0,0
KAZ,2020-03-24,0,0,0,0
KAZ,2020-03-25,0,0,0,0
KAZ,2020-03-26,0,0,0,0
KAZ,2020-03-27,0,0,0,0
KAZ,2020-03-28,1,0,0,0
KAZ,2020-03-29,0,0,0,0
KAZ,2020-03-30,0,0,0,0
KAZ,2020-03-31,0,0,0,0
KAZ,2020-04-01,1,0,0,0
KAZ,2020-04-02,1,0,0,0
KAZ,2020-04-03,0,0,0,0
KAZ,2020-04-04,0,0,0,0
KAZ,2020-04-05,2,0,0,0
KAZ,2020-04-06,0,0,0,0
KAZ,2020-04-07,1,0,0,0
KAZ,2020-04-08,0,0,0,0
KAZ,2020-04-09,1,0,0,0
KAZ,2020-04-10,2,0,0,0
KAZ,2020-04-11,1,0,0,0
KAZ,2020-04-12,0,0,0,0
KAZ,2020-04-13,2,0,0,0
KAZ,2020-04-14,0,0,0,0
KAZ,2020-04-15,0,0,0,0
KAZ,2020-04-16,4,0,0,0
KAZ,2020-04-17,0,0,0,0
KAZ,2020-04-18,1,0,0,0
KAZ,2020-04-19,2,0,0,0
KAZ,2020-04-20,0,0,0,0
KAZ,2020-04-21,0,0,0,0
KAZ,2020-04-22,0,0,0,0
KAZ,2020-04-23,0,0,0,0
KAZ,2020-04-24,0,0,0,0
KAZ,2020-04-25,6,0,0,0
KAZ,2020-04-26,0,0,0,0
KAZ,2020-04-27,0,0,0,0
KAZ,2020-04-28,0,0,0,0
KAZ,2020-04-29,0,0,0,0
KAZ,2020-04-30,0,0,0,0
KAZ,2020-05-01,0,0,0,0
KAZ,2020-05-02,0,0,0,0
KAZ,2020-05-03,1,0,0,0
KAZ,2020-05-04,1,0,0,0
KAZ,2020-05-05,2,0,0,0
KAZ,2020-05-06,0,0,0,0
KAZ,2020-05-07,1,0,0,0
KAZ,2020-05-08,0,0,0,0
KAZ,2020-05-09,1,0,0,0
KAZ,2020-05-10,0,0,0,0
KAZ,2020-05-11,0,0,0,0
KAZ,2020-05-12,1,0,0,0
KAZ,2020-05-13,0,0,0,0
KAZ,2020-05-14,1,0,0,0
KAZ,2020-05-15,1,0,0,0
KAZ,2020-05-16,0,0,0,0
KAZ,2020-05-17,0,0,0,0
KAZ,2020-05-18,0,0,0,0
KAZ,2020-05-19,1,0,0,0
KAZ,2020-05-20,0,0,0,0
KAZ,2020-05-21,0,0,0,0
KAZ,2020-05-22,0,0,0,0
KAZ,2020-05-23,0,0,0,0
KAZ,2020-05-24,0,0,0,0
KAZ,2020-05-25,0,0,0,0
KAZ,2020-05-26,0,0,0,0
KAZ,2020-05-27,2,0,0,0
KAZ,2020-05-28,0,0,0,0
KAZ,2020-05-29,0,0,0,0
KAZ,2020-05-30,0,0,0,0
KAZ,2020-05-31,1,0,0,0
KAZ,2020-06-01,3,0,0,0
KAZ,2020-06-02,0,0,0,0
KAZ,2020-06-03,3,0,0,0
KAZ,2020-06-04,4,0,0,0
KAZ,2020-06-05,0,0,0,0
KAZ,2020-06-06,4,0,0,0
KAZ,2020-06-07,2,0,0,0
KAZ,2020-06-08,2,0,0,0
KAZ,2020-06-09,2,0,0,0
KAZ,2020-06-10,3,0,0,0
KAZ,2020-06-11,6,0,0,0
KAZ,2020-06-12,0,0,0,0
KAZ,2020-06-13,3,0,0,0
KAZ,2020-06-14,3,0,0,0
KAZ,2020-06-15,4,0,0,0
KAZ,2020-06-16,4,0,0,0
KAZ,2020-06-17,7,0,0,0
KAZ,2020-06-18,12,0,0,0
KAZ,2020-06-19,5,0,0,0
KAZ,2020-06-20,8,0,0,0
KAZ,2020-06-21,5,0,0,0
KAZ,2020-06-22,2,0,0,0
KAZ,2020-06-23,7,0,0,0
KAZ,2020-06-24,7,0,0,0
KAZ,2020-06-25,2,0,0,0
KAZ,2020-06-26,11,0,0,0
KAZ,2020-06-27,11,0,0,0
KAZ,2020-06-28,15,0,0,0
KAZ,2020-06-29,10,0,0,0
KAZ,2020-06-30,5,0,0,0
KAZ,2020-07-01,0,0,0,0
KAZ,2020-07-02,10,0,0,0
KAZ,2020-07-03,12,0,0,0
KAZ,2020-07-04,14,0,0,0
KAZ,2020-07-05,18,0,0,0
KAZ,2020-07-06,18,0,0,0
KAZ,2020-07-07,4,0,0,0
KAZ,2020-07-08,0,0,0,0
KAZ,2020-07-09,32,0,0,0
KAZ,2020-07-10,17,0,0,0
KAZ,2020-07-11,19,0,0,0
KAZ,2020-07-12,20,0,0,0
KAZ,2020-07-13,23,0,0,0
KAZ,2020-07-14,0,0,0,0
KAZ,2020-07-15,0,0,0,0
KAZ,2020-07-16,0,0,0,0
KAZ,2020-07-17,0,0,0,0
KAZ,2020-07-18,0,0,0,0
KAZ,2020-07-19,0,0,0,0
KAZ,2020-07-20,210,0,0,0
KAZ,2020-07-21,0,0,0,0
KAZ,2020-07-22,0,0,0,0
KAZ,2020-07-23,0,0,0,0
KAZ,2020-07-24,0,0,0,0
KAZ,2020-07-25,0,0,0,0
KAZ,2020-07-26,0,0,0,0
KAZ,2020-07-27,0,0,0,0
KAZ,2020-07-28,0,0,0,0
KAZ,2020-07-29,208,0,0,0
KAZ,2020-07-30,0,0,0,0
KAZ,2020-07-31,0,0,0,0
KAZ,2020-08-01,0,0,0,0
KAZ,2020-08-02,30,0,0,0
KAZ,2020-08-03,286,0,0,0
KAZ,2020-08-04,0,0,0,0
KAZ,2020-08-05,0,0,0,0
KAZ,2020-08-06,0,0,0,0
KAZ,2020-08-07,0,0,0,0
KAZ,2020-08-08,0,0,0,0
KAZ,2020-08-09,0,0,0,0
KAZ,2020-08-10,324,0,0,0
KAZ,2020-08-11,0,0,0,0
KAZ,2020-08-12,0,0,0,0
KAZ,2020-08-13,0,0,0,0
KAZ,2020-08-14,0,0,0,0
KAZ,2020-08-15,0,0,0,0
KAZ,2020-08-16,0,0,0,0
KAZ,2020-08-17,200,0,0,0
KAZ,2020-08-18,0,0,0,0
KAZ,2020-08-19,0,0,0,0
KAZ,2020-08-20,0,0,0,0
KAZ,2020-08-21,0,0,0,0
KAZ,2020-08-22,0,0,0,0
KAZ,2020-08-23,0,0,0,0
KAZ,2020-08-24,148,0,0,0
KAZ,2020-08-25,0,0,0,0
KAZ,2020-08-26,0,0,0,0
KAZ,2020-08-27,0,0,0,0
KAZ,2020-08-28,0,0,0,0
KAZ,2020-08-29,0,0,0,0
KAZ,2020-08-30,0,0,0,0
KAZ,2020-08-31,97,0,0,0
KAZ,2020-09-01,0,0,0,0
KAZ,2020-09-02,0,0,0,0
KAZ,2020-09-03,0,0,0,0
KAZ,2020-09-04,0,0,0,0
KAZ,2020-09-05,0,0,0,0
KAZ,2020-09-06,0,0,0,0
KAZ,2020-09-07,70,0,0,0
KAZ,2020-09-08,0,0,0,0
KAZ,2020-09-09,0,0,0,0
KAZ,2020-09-10,0,0,0,0
KAZ,2020-09-11,0,0,0,0
KAZ,2020-09-12,0,0,0,0
KAZ,2020-09-13,0,0,0,0
KAZ,2020-09-14,51,0,0,0
KAZ,2020-09-15,0,0,0,0
KAZ,2020-09-16,0,0,0,0
KAZ,2020-09-17,0,0,0,0
KAZ,2020-09-18,0,0,0,0
KAZ,2020-09-19,0,0,0,0
KAZ,2020-09-20,0,0,0,0
KAZ,2020-09-21,44,0,0,0
KAZ,2020-09-22,0,0,0,0
KAZ,2020-09-23,0,0,0,0
KAZ,2020-09-24,0,0,0,0
KAZ,2020-09-25,0,0,0,0
KAZ,2020-09-26,0,0,0,0
KAZ,2020-09-27,0,0,0,0
KAZ,2020-09-28,32,0,0,0
KAZ,2020-09-29,0,0,0,0
KAZ,2020-09-30,0,0,0,0
KAZ,2020-10-01,0,0,0,0
KAZ,2020-10-02,0,0,0,0
KAZ,2020-10-03,0,0,0,0
KAZ,2020-10-04,0,0,0,0
KAZ,2020-10-05,31,0,0,0
KAZ,2020-10-06,0,0,0,0
KAZ,2020-10-07,0,0,0,0
KAZ,2020-10-08,0,0,0,0
KAZ,2020-10-09,0,0,0,0
KAZ,2020-10-10,0,0,0,0
KAZ,2020-10-11,0,0,0,0
KAZ,2020-10-12,30,0,0,0
KAZ,2020-10-13,0,0,0,0
KAZ,2020-10-14,0,0,0,0
KAZ,2020-10-15,0,0,0,0
KAZ,2020-10-16,0,0,0,0
KAZ,2020-10-17,0,0,0,0
KAZ,2020-10-18,0,0,0,0
KAZ,2020-10-19,42,0,0,0
KAZ,2020-10-20,0,0,0,0
KAZ,2020-10-21,0,0,0,0
KAZ,2020-10-22,0,0,0,0
KAZ,2020-10-23,0,0,0,0
KAZ,2020-10-24,0,0,0,0
KAZ,2020-10-25,0,0,0,0
KAZ,2020-10-26,41,0,0,0
KAZ,2020-10-27,0,0,0,0
KAZ,2020-10-28,0,0,0,0
KAZ,2020-10-29,0,0,0,0
KAZ,2020-10-30,0,0,0,0
KAZ,2020-10-31,0,0,0,0
KAZ,2020-11-01,0,0,0,0
KAZ,2020-11-02,40,0,0,0
KAZ,2020-11-03,0,0,0,0
KAZ,2020-11-04,0,0,0,0
KAZ,2020-11-05,0,0,0,0
KAZ,2020-11-06,0,0,0,0
KAZ,2020-11-07,0,0,0,0
KAZ,2020-11-08,0,0,0,0
KAZ,2020-11-09,47,0,0,0
KAZ,2020-11-10,0,0,0,0
KAZ,2020-11-11,0,0,0,0
KAZ,2020-11-12,0,0,0,0
KAZ,2020-11-13,0,0,0,0
KAZ,2020-11-14,0,0,0,0
KAZ,2020-11-15,0,0,0,0
KAZ,2020-11-16,59,0,0,0
KAZ,2020-11-17,0,0,0,0
KAZ,2020-11-18,0,0,0,0
KAZ,2020-11-19,0,0,0,0
KAZ,2020-11-20,0,0,0,0
KAZ,2020-11-21,0,0,0,0
KAZ,2020-11-22,0,0,0,0
KAZ,2020-11-23,52,0,0,0
KAZ,2020-11-24,0,0,0,0
KAZ,2020-11-25,0,0,0,0
KAZ,2020-11-26,0,0,0,0
KAZ,2020-11-27,0,0,0,0
KAZ,2020-11-28,0,0,0,0
KAZ,2020-11-29,0,0,0,0
KAZ,2020-11-30,60,0,0,0
KAZ,2020-12-01,0,0,0,0
KAZ,2020-12-02,0,0,0,0
KAZ,2020-12-03,0,0,0,0
KAZ,2020-12-04,0,0,0,0
KAZ,2020-12-05,0,0,0,0
KAZ,2020-12-06,0,0,0,0
KAZ,2020-12-07,65,0,0,0
KEN,2020-03-14,0,0,0,0
KEN,2020-03-15,0,0,0,0
KEN,2020-03-16,0,0,0,0
KEN,2020-03-17,0,0,0,0
KEN,2020-03-18,0,0,0,0
KEN,2020-03-19,0,0,0,0
KEN,2020-03-20,0,0,0,0
KEN,2020-03-21,0,0,0,0
KEN,2020-03-22,0,0,0,0
KEN,2020-03-23,0,0,0,0
KEN,2020-03-24,0,0,0,0
KEN,2020-03-25,0,0,0,0
KEN,2020-03-26,0,0,0,0
KEN,2020-03-27,0,0,0,0
KEN,2020-03-28,0,0,0,0
KEN,2020-03-29,0,0,0,0
KEN,2020-03-30,0,0,0,0
KEN,2020-03-31,0,0,0,0
KEN,2020-04-01,0,0,0,0
KEN,2020-04-02,2,0,0,0
KEN,2020-04-03,0,0,0,0
KEN,2020-04-04,1,0,0,0
KEN,2020-04-05,0,0,0,0
KEN,2020-04-06,0,0,0,0
KEN,2020-04-07,0,0,0,0
KEN,2020-04-08,0,0,0,0
KEN,2020-04-09,0,0,0,0
KEN,2020-04-10,0,0,0,0
KEN,2020-04-11,0,0,0,0
KEN,2020-04-12,0,0,0,0
KEN,2020-04-13,1,0,0,0
KEN,2020-04-14,1,0,0,0
KEN,2020-04-15,0,0,0,0
KEN,2020-04-16,0,0,0,0
KEN,2020-04-17,1,0,0,0
KEN,2020-04-18,0,0,0,0
KEN,2020-04-19,1,0,0,0
KEN,2020-04-20,2,0,0,0
KEN,2020-04-21,0,0,0,0
KEN,2020-04-22,0,0,0,0
KEN,2020-04-23,0,0,0,0
KEN,2020-04-24,0,0,0,0
KEN,2020-04-25,0,0,0,0
KEN,2020-04-26,0,0,0,0
KEN,2020-04-27,0,0,0,0
KEN,2020-04-28,0,0,0,0
KEN,2020-04-29,0,0,0,0
KEN,2020-04-30,1,0,0,0
KEN,2020-05-01,2,0,0,0
KEN,2020-05-02,4,0,0,0
KEN,2020-05-03,1,0,0,0
KEN,2020-05-04,2,0,0,0
