coduf,continente,regiao,data,casosAcumulado,obitosAcumulado,obitosNovos,casosAcumuladoMilhao,obitosNovosMilhao,totalVacinacoes,pessoasVacinadas,novasVacinacoes
ESP,Europe,Spain,2021-02-21,3111447,73760,226,65423,4,3090351,1893290,0
ESP,Europe,Spain,2021-02-22,3115477,73946,186,65508,3,3165191,1956886,74840
ESP,Europe,Spain,2021-02-23,3118158,74131,185,65564,3,3284678,2063495,119487
ESP,Europe,Spain,2021-02-24,3125021,74362,231,65708,4,3436158,2204376,151480
ESP,Europe,Spain,2021-02-25,3132423,74550,188,65864,3,3605635,2361852,169477
ESP,Europe,Spain,2021-02-26,3138939,74758,208,66001,4,0,0,0
ESP,Europe,Spain,2021-02-27,3145140,74956,198,66131,4,0,0,0
LKA,Asia,Sri Lanka,2021-01-19,54419,273,3,2492,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-20,55189,274,1,2527,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-21,56076,276,2,2568,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-22,56863,278,2,2604,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-23,57587,280,2,2637,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-24,58430,283,3,2676,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-25,59167,283,0,2710,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-26,59922,288,5,2744,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-27,60694,290,2,2780,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-28,61586,297,7,2820,0,0,0,0
LKA,Asia,Sri Lanka,2021-01-29,62445,305,8,2860,0,5286,5286,5286
LKA,Asia,Sri Lanka,2021-01-30,63293,313,8,2899,0,37825,37825,32539
LKA,Asia,Sri Lanka,2021-01-31,64157,316,3,2938,0,59154,59154,21329
LKA,Asia,Sri Lanka,2021-02-01,64983,323,7,2976,0,95550,95550,36396
LKA,Asia,Sri Lanka,2021-02-02,65698,330,7,3009,0,118767,118767,23217
LKA,Asia,Sri Lanka,2021-02-03,66409,332,2,3041,0,139914,139914,21147
LKA,Asia,Sri Lanka,2021-02-04,67115,339,7,3074,0,146327,146327,6413
LKA,Asia,Sri Lanka,2021-02-05,67850,343,4,3107,0,156310,156310,9983
LKA,Asia,Sri Lanka,2021-02-06,68576,351,8,3141,0,160148,160148,3838
LKA,Asia,Sri Lanka,2021-02-07,69348,356,5,3176,0,161773,161773,1625
LKA,Asia,Sri Lanka,2021-02-08,70235,365,9,3217,0,167762,167762,5989
LKA,Asia,Sri Lanka,2021-02-09,71211,370,5,3261,0,174193,174193,6431
LKA,Asia,Sri Lanka,2021-02-10,72174,375,5,3305,0,176725,176725,2532
LKA,Asia,Sri Lanka,2021-02-11,73116,379,4,3349,0,178087,178087,1362
LKA,Asia,Sri Lanka,2021-02-12,74056,384,5,3392,0,179197,179197,1110
LKA,Asia,Sri Lanka,2021-02-13,74852,384,0,3428,0,186654,186654,7457
LKA,Asia,Sri Lanka,2021-02-14,75654,397,13,3465,0,189349,189349,2695
LKA,Asia,Sri Lanka,2021-02-15,76428,403,6,3500,0,192938,192938,3589
LKA,Asia,Sri Lanka,2021-02-16,77184,409,6,3535,0,196163,196163,3225
LKA,Asia,Sri Lanka,2021-02-17,77906,422,13,3568,0,210405,210405,14242
LKA,Asia,Sri Lanka,2021-02-18,78420,430,8,3591,0,233472,233472,23067
LKA,Asia,Sri Lanka,2021-02-19,78937,433,3,3615,0,263779,263779,30307
LKA,Asia,Sri Lanka,2021-02-20,79480,435,2,3640,0,302857,302857,39078
LKA,Asia,Sri Lanka,2021-02-21,79999,445,10,3664,0,338769,338769,35912
LKA,Asia,Sri Lanka,2021-02-22,80517,450,5,3688,0,354352,354352,15583
LKA,Asia,Sri Lanka,2021-02-23,81009,453,3,3710,0,366907,366907,12555
LKA,Asia,Sri Lanka,2021-02-24,81467,457,4,3731,0,393469,393469,26562
LKA,Asia,Sri Lanka,2021-02-25,81933,459,2,3752,0,0,0,0
LKA,Asia,Sri Lanka,2021-02-26,82430,464,5,3775,0,406633,406633,0
LKA,Asia,Sri Lanka,2021-02-27,82890,464,0,3796,0,441976,441976,35343
SDN,Africa,Sudan,2021-01-19,28450,1721,4,606,0,0,0,0
SDN,Africa,Sudan,2021-01-20,28522,1722,1,608,0,0,0,0
SDN,Africa,Sudan,2021-01-21,28589,1732,10,609,0,0,0,0
SDN,Africa,Sudan,2021-01-22,28654,1733,1,611,0,0,0,0
SDN,Africa,Sudan,2021-01-23,28788,1738,5,614,0,0,0,0
SDN,Africa,Sudan,2021-01-24,28870,1738,0,615,0,0,0,0
SDN,Africa,Sudan,2021-01-25,28924,1738,0,617,0,0,0,0
SDN,Africa,Sudan,2021-01-26,28994,1750,12,618,0,0,0,0
SDN,Africa,Sudan,2021-01-27,29066,1760,10,620,0,0,0,0
SDN,Africa,Sudan,2021-01-28,29291,1798,38,624,0,0,0,0
SDN,Africa,Sudan,2021-01-29,29340,1801,3,625,0,0,0,0
SDN,Africa,Sudan,2021-01-30,29380,1804,3,626,0,0,0,0
SDN,Africa,Sudan,2021-01-31,29449,1807,3,628,0,0,0,0
SDN,Africa,Sudan,2021-02-01,29488,1812,5,629,0,0,0,0
SDN,Africa,Sudan,2021-02-02,29536,1829,17,630,0,0,0,0
SDN,Africa,Sudan,2021-02-03,29577,1830,1,630,0,0,0,0
SDN,Africa,Sudan,2021-02-04,29634,1831,1,632,0,0,0,0
SDN,Africa,Sudan,2021-02-05,29699,1832,1,633,0,0,0,0
SDN,Africa,Sudan,2021-02-06,29753,1834,2,634,0,0,0,0
SDN,Africa,Sudan,2021-02-07,29765,1835,1,634,0,0,0,0
SDN,Africa,Sudan,2021-02-08,29851,1835,0,636,0,0,0,0
SDN,Africa,Sudan,2021-02-09,29901,1843,8,637,0,0,0,0
SDN,Africa,Sudan,2021-02-10,29933,1849,6,638,0,0,0,0
SDN,Africa,Sudan,2021-02-11,29952,1849,0,638,0,0,0,0
SDN,Africa,Sudan,2021-02-12,29978,1852,3,639,0,0,0,0
SDN,Africa,Sudan,2021-02-13,29989,1853,1,639,0,0,0,0
SDN,Africa,Sudan,2021-02-14,30006,1853,0,640,0,0,0,0
SDN,Africa,Sudan,2021-02-15,30052,1858,5,641,0,0,0,0
SDN,Africa,Sudan,2021-02-16,30078,1863,5,641,0,0,0,0
SDN,Africa,Sudan,2021-02-17,30115,1864,1,642,0,0,0,0
SDN,Africa,Sudan,2021-02-18,30128,1864,0,642,0,0,0,0
SDN,Africa,Sudan,2021-02-19,30161,1866,2,643,0,0,0,0
SDN,Africa,Sudan,2021-02-20,30177,1866,0,643,0,0,0,0
SDN,Africa,Sudan,2021-02-21,30205,1871,5,644,0,0,0,0
SDN,Africa,Sudan,2021-02-22,30236,1876,5,645,0,0,0,0
SDN,Africa,Sudan,2021-02-23,30284,1878,2,646,0,0,0,0
SDN,Africa,Sudan,2021-02-24,30316,1878,0,646,0,0,0,0
SDN,Africa,Sudan,2021-02-25,30347,1880,2,647,0,0,0,0
SDN,Africa,Sudan,2021-02-26,30364,1880,0,647,0,0,0,0
SDN,Africa,Sudan,2021-02-27,30395,1888,8,648,0,0,0,0
SUR,South America,Suriname,2021-01-19,7527,141,0,12178,0,0,0,0
SUR,South America,Suriname,2021-01-20,7624,145,4,12335,6,0,0,0
SUR,South America,Suriname,2021-01-21,7709,146,1,12473,1,0,0,0
SUR,South America,Suriname,2021-01-22,7783,146,0,12592,0,0,0,0
SUR,South America,Suriname,2021-01-23,7880,146,0,12749,0,0,0,0
SUR,South America,Suriname,2021-01-24,7945,148,2,12855,3,0,0,0
SUR,South America,Suriname,2021-01-25,8000,148,0,12944,0,0,0,0
SUR,South America,Suriname,2021-01-26,8057,149,1,13036,1,0,0,0
SUR,South America,Suriname,2021-01-27,8112,149,0,13125,0,0,0,0
SUR,South America,Suriname,2021-01-28,8174,150,1,13225,1,0,0,0
SUR,South America,Suriname,2021-01-29,8243,152,2,13337,3,0,0,0
SUR,South America,Suriname,2021-01-30,8293,154,2,13418,3,0,0,0
SUR,South America,Suriname,2021-01-31,8364,154,0,13532,0,0,0,0
SUR,South America,Suriname,2021-02-01,8403,154,0,13596,0,0,0,0
SUR,South America,Suriname,2021-02-02,8438,154,0,13652,0,0,0,0
SUR,South America,Suriname,2021-02-03,8449,156,2,13670,3,0,0,0
SUR,South America,Suriname,2021-02-04,8497,156,0,13748,0,0,0,0
SUR,South America,Suriname,2021-02-05,8556,156,0,13843,0,0,0,0
SUR,South America,Suriname,2021-02-06,8595,158,2,13906,3,0,0,0
SUR,South America,Suriname,2021-02-07,8619,158,0,13945,0,0,0,0
SUR,South America,Suriname,2021-02-08,8650,160,2,13995,3,0,0,0
SUR,South America,Suriname,2021-02-09,8671,161,1,14029,1,0,0,0
SUR,South America,Suriname,2021-02-10,8690,162,1,14060,1,0,0,0
SUR,South America,Suriname,2021-02-11,8710,163,1,14092,1,0,0,0
SUR,South America,Suriname,2021-02-12,8739,164,1,14139,1,0,0,0
SUR,South America,Suriname,2021-02-13,8765,166,2,14181,3,0,0,0
SUR,South America,Suriname,2021-02-14,8778,166,0,14202,0,0,0,0
SUR,South America,Suriname,2021-02-15,8794,166,0,14228,0,0,0,0
SUR,South America,Suriname,2021-02-16,8803,166,0,14243,0,0,0,0
SUR,South America,Suriname,2021-02-17,8811,167,1,14256,1,0,0,0
SUR,South America,Suriname,2021-02-18,8820,167,0,14270,0,0,0,0
SUR,South America,Suriname,2021-02-19,8832,168,1,14290,1,0,0,0
SUR,South America,Suriname,2021-02-20,8838,168,0,14299,0,0,0,0
SUR,South America,Suriname,2021-02-21,8854,168,0,14325,0,0,0,0
SUR,South America,Suriname,2021-02-22,8856,168,0,14329,0,0,0,0
SUR,South America,Suriname,2021-02-23,8868,168,0,14348,0,0,0,0
SUR,South America,Suriname,2021-02-24,8869,169,1,14350,1,0,0,0
SUR,South America,Suriname,2021-02-25,8880,170,1,14367,1,0,0,0
SUR,South America,Suriname,2021-02-26,8892,170,0,14387,0,0,0,0
SUR,South America,Suriname,2021-02-27,8901,170,0,14401,0,0,0,0
SWE,Europe,Sweden,2021-01-19,533152,11399,72,50538,6,0,0,0
SWE,Europe,Sweden,2021-01-20,537884,11491,92,50987,8,0,0,0
SWE,Europe,Sweden,2021-01-21,542830,11578,87,51456,8,0,0,0
SWE,Europe,Sweden,2021-01-22,547026,11666,88,51854,8,0,0,0
SWE,Europe,Sweden,2021-01-23,550748,11725,59,52206,5,0,0,0
SWE,Europe,Sweden,2021-01-24,553116,11789,64,52431,6,249734,191404,0
SWE,Europe,Sweden,2021-01-25,554263,11840,51,52540,4,0,0,0
SWE,Europe,Sweden,2021-01-26,556147,11899,59,52718,5,0,0,0
SWE,Europe,Sweden,2021-01-27,560333,11966,67,53115,6,0,0,0
SWE,Europe,Sweden,2021-01-28,564438,12020,54,53504,5,0,0,0
SWE,Europe,Sweden,2021-01-29,566806,12075,55,53729,5,0,0,0
SWE,Europe,Sweden,2021-01-30,571059,12133,58,54132,5,0,0,0
SWE,Europe,Sweden,2021-01-31,573754,12190,57,54387,5,341322,250176,0
SWE,Europe,Sweden,2021-02-01,574918,12229,39,54497,3,0,0,0
SWE,Europe,Sweden,2021-02-02,576469,12275,46,54644,4,0,0,0
SWE,Europe,Sweden,2021-02-03,580784,12318,43,55054,4,0,0,0
SWE,Europe,Sweden,2021-02-04,584521,12370,52,55408,4,0,0,0
SWE,Europe,Sweden,2021-02-05,587917,12400,30,55730,2,0,0,0
SWE,Europe,Sweden,2021-02-06,591177,12436,36,56039,3,0,0,0
SWE,Europe,Sweden,2021-02-07,593509,12469,33,56260,3,441832,288377,0
SWE,Europe,Sweden,2021-02-08,594522,12498,29,56356,2,0,0,0
SWE,Europe,Sweden,2021-02-09,596027,12537,39,56498,3,0,0,0
SWE,Europe,Sweden,2021-02-10,600095,12562,25,56884,2,0,0,0
SWE,Europe,Sweden,2021-02-11,604448,12589,27,57297,2,0,0,0
SWE,Europe,Sweden,2021-02-12,608252,12622,33,57657,3,0,0,0
SWE,Europe,Sweden,2021-02-13,611821,12650,28,57996,2,0,0,0
SWE,Europe,Sweden,2021-02-14,614592,12675,25,58258,2,560304,329992,0
SWE,Europe,Sweden,2021-02-15,615803,12703,28,58373,2,0,0,0
SWE,Europe,Sweden,2021-02-16,617704,12726,23,58553,2,0,0,0
SWE,Europe,Sweden,2021-02-17,621909,12748,22,58952,2,0,0,0
SWE,Europe,Sweden,2021-02-18,626874,12782,34,59423,3,0,0,0
SWE,Europe,Sweden,2021-02-19,631008,12800,18,59814,1,0,0,0
SWE,Europe,Sweden,2021-02-20,635036,12825,25,60196,2,0,0,0
SWE,Europe,Sweden,2021-02-21,637817,12854,29,60460,2,715504,394091,0
SWE,Europe,Sweden,2021-02-22,639416,12875,21,60611,1,0,0,0
SWE,Europe,Sweden,2021-02-23,641954,12900,25,60852,2,0,0,0
SWE,Europe,Sweden,2021-02-24,647358,12913,13,61364,1,0,0,0
SWE,Europe,Sweden,2021-02-25,652335,12939,26,61836,2,0,0,0
SWE,Europe,Sweden,2021-02-26,657165,12959,20,62294,1,0,0,0
SWE,Europe,Sweden,2021-02-27,661747,12977,18,62728,1,0,0,0
CHE,Europe,Switzerland,2021-01-19,501006,8656,38,57320,4,125240,121842,17289
CHE,Europe,Switzerland,2021-01-20,503340,8718,62,57587,7,145682,141201,20442
CHE,Europe,Switzerland,2021-01-21,505618,8764,46,57847,5,168845,163569,23163
CHE,Europe,Switzerland,2021-01-22,507675,8811,47,58083,5,188658,182673,19813
CHE,Europe,Switzerland,2021-01-23,509716,8855,44,58316,5,194472,188368,5814
CHE,Europe,Switzerland,2021-01-24,510817,8901,46,58442,5,195654,189537,1182
CHE,Europe,Switzerland,2021-01-25,511548,8950,49,58526,5,212948,205229,17294
CHE,Europe,Switzerland,2021-01-26,514040,8982,32,58811,3,237920,227356,24972
CHE,Europe,Switzerland,2021-01-27,515878,9023,41,59021,4,262286,249552,24366
CHE,Europe,Switzerland,2021-01-28,517753,9057,34,59236,3,289021,273351,26735
CHE,Europe,Switzerland,2021-01-29,519534,9099,42,59440,4,312964,294130,23943
CHE,Europe,Switzerland,2021-01-30,521301,9135,36,59642,4,319283,299581,6319
CHE,Europe,Switzerland,2021-01-31,522321,9165,30,59758,3,320774,301066,1491
CHE,Europe,Switzerland,2021-02-01,523064,9192,27,59843,3,337062,312940,16288
CHE,Europe,Switzerland,2021-02-02,525229,9223,31,60091,3,356600,326541,19538
CHE,Europe,Switzerland,2021-02-03,526881,9247,24,60280,2,375883,340236,19283
CHE,Europe,Switzerland,2021-02-04,528614,9266,19,60478,2,396516,353598,20633
CHE,Europe,Switzerland,2021-02-05,530055,9290,24,60643,2,416045,365912,19529
CHE,Europe,Switzerland,2021-02-06,531561,9312,22,60816,2,419399,367728,3354
CHE,Europe,Switzerland,2021-02-07,532448,9338,26,60917,2,420594,368651,1195
CHE,Europe,Switzerland,2021-02-08,533121,9357,19,60994,2,439075,378478,18481
CHE,Europe,Switzerland,2021-02-09,534872,9377,20,61194,2,464488,392649,25413
CHE,Europe,Switzerland,2021-02-10,536222,9393,16,61349,1,491224,408924,26736
CHE,Europe,Switzerland,2021-02-11,537481,9417,24,61493,2,518678,424835,27454
CHE,Europe,Switzerland,2021-02-12,538651,9431,14,61627,1,545056,440700,26378
CHE,Europe,Switzerland,2021-02-13,539781,9446,15,61756,1,552001,444086,6945
CHE,Europe,Switzerland,2021-02-14,540500,9464,18,61838,2,553348,444923,1347
CHE,Europe,Switzerland,2021-02-15,540985,9486,22,61894,2,572281,454697,18933
CHE,Europe,Switzerland,2021-02-16,542290,9505,19,62043,2,597282,467171,25001
CHE,Europe,Switzerland,2021-02-17,543427,9513,8,62173,0,621461,477596,24179
CHE,Europe,Switzerland,2021-02-18,544642,9522,9,62312,1,650043,489208,28582
CHE,Europe,Switzerland,2021-02-19,545651,9532,10,62428,1,674493,498774,24450
CHE,Europe,Switzerland,2021-02-20,546745,9546,14,62553,1,681753,501485,7260
CHE,Europe,Switzerland,2021-02-21,547436,9561,15,62632,1,683408,502295,1655
CHE,Europe,Switzerland,2021-02-22,547964,9572,11,62692,1,703384,509233,19976
CHE,Europe,Switzerland,2021-02-23,549371,9581,9,62853,1,729978,518854,26594
CHE,Europe,Switzerland,2021-02-24,550628,9591,10,62997,1,758275,528682,28297
CHE,Europe,Switzerland,2021-02-25,551705,9599,8,63120,0,787824,538626,29549
CHE,Europe,Switzerland,2021-02-26,552824,9609,10,63248,1,812593,546944,24769
CHE,Europe,Switzerland,2021-02-27,553904,9618,9,63372,1,819126,549134,6533
SYR,Asia,Syria,2021-01-19,13132,841,9,593,0,0,0,0
SYR,Asia,Syria,2021-01-20,13224,850,9,597,0,0,0,0
SYR,Asia,Syria,2021-01-21,13313,858,8,601,0,0,0,0
SYR,Asia,Syria,2021-01-22,13398,866,8,605,0,0,0,0
SYR,Asia,Syria,2021-01-23,13479,873,7,609,0,0,0,0
SYR,Asia,Syria,2021-01-24,13557,879,6,612,0,0,0,0
SYR,Asia,Syria,2021-01-25,13628,885,6,615,0,0,0,0
SYR,Asia,Syria,2021-01-26,13697,890,5,619,0,0,0,0
SYR,Asia,Syria,2021-01-27,13762,895,5,622,0,0,0,0
SYR,Asia,Syria,2021-01-28,13823,900,5,624,0,0,0,0
SYR,Asia,Syria,2021-01-29,13885,906,6,627,0,0,0,0
SYR,Asia,Syria,2021-01-30,13944,911,5,630,0,0,0,0
SYR,Asia,Syria,2021-01-31,13998,916,5,632,0,0,0,0
SYR,Asia,Syria,2021-02-01,14048,921,5,634,0,0,0,0
SYR,Asia,Syria,2021-02-02,14096,926,5,637,0,0,0,0
SYR,Asia,Syria,2021-02-03,14142,929,3,639,0,0,0,0
SYR,Asia,Syria,2021-02-04,14202,933,4,641,0,0,0,0
SYR,Asia,Syria,2021-02-05,14267,938,5,644,0,0,0,0
SYR,Asia,Syria,2021-02-06,14338,943,5,648,0,0,0,0
SYR,Asia,Syria,2021-02-07,14408,947,4,651,0,0,0,0
SYR,Asia,Syria,2021-02-08,14477,952,5,654,0,0,0,0
SYR,Asia,Syria,2021-02-09,14551,958,6,657,0,0,0,0
SYR,Asia,Syria,2021-02-10,14611,961,3,660,0,0,0,0
SYR,Asia,Syria,2021-02-11,14668,965,4,662,0,0,0,0
SYR,Asia,Syria,2021-02-12,14724,968,3,665,0,0,0,0
SYR,Asia,Syria,2021-02-13,14765,971,3,667,0,0,0,0
SYR,Asia,Syria,2021-02-14,14820,975,4,669,0,0,0,0
SYR,Asia,Syria,2021-02-15,14863,978,3,671,0,0,0,0
SYR,Asia,Syria,2021-02-16,14906,981,3,673,0,0,0,0
SYR,Asia,Syria,2021-02-17,14951,984,3,675,0,0,0,0
SYR,Asia,Syria,2021-02-18,15001,987,3,678,0,0,0,0
SYR,Asia,Syria,2021-02-19,15045,990,3,679,0,0,0,0
SYR,Asia,Syria,2021-02-20,15094,994,4,682,0,0,0,0
SYR,Asia,Syria,2021-02-21,15143,996,2,684,0,0,0,0
SYR,Asia,Syria,2021-02-22,15179,998,2,686,0,0,0,0
SYR,Asia,Syria,2021-02-23,15230,1001,3,688,0,0,0,0
SYR,Asia,Syria,2021-02-24,15282,1004,3,690,0,0,0,0
SYR,Asia,Syria,2021-02-25,15343,1008,4,693,0,0,0,0
SYR,Asia,Syria,2021-02-26,15405,1014,6,696,0,0,0,0
SYR,Asia,Syria,2021-02-27,15467,1018,4,699,0,0,0,0
TWN,Asia,Taiwan,2021-01-19,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-20,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-21,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-22,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-23,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-24,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-25,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-26,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-27,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-28,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-29,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-30,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-01-31,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-01,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-02,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-03,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-04,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-05,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-06,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-07,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-08,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-09,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-10,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-11,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-12,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-13,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-14,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-15,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-16,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-17,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-18,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-19,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-20,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-21,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-22,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-23,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-24,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-25,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-26,0,0,0,0,0,0,0,0
TWN,Asia,Taiwan,2021-02-27,0,0,0,0,0,0,0,0
TJK,Asia,Tajikistan,2021-01-19,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-20,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-21,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-22,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-23,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-24,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-25,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-26,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-27,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-28,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-29,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-30,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-01-31,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-01,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-02,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-03,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-04,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-05,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-06,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-07,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-08,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-09,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-10,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-11,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-12,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-13,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-14,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-15,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-16,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-17,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-18,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-19,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-20,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-21,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-22,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-23,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-24,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-25,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-26,13714,91,0,1377,0,0,0,0
TJK,Asia,Tajikistan,2021-02-27,13714,91,0,1377,0,0,0,0
TZA,Africa,Tanzania,2021-01-19,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-20,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-21,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-22,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-23,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-24,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-25,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-26,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-27,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-28,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-29,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-30,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-01-31,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-01,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-02,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-03,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-04,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-05,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-06,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-07,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-08,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-09,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-10,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-11,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-12,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-13,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-14,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-15,509,21,0,7,0,0,0,0
TZA,Africa,Tanzania,2021-02-16,509,21,0,7,0,0,0,0
